,type_id,groupID,typeName,packagedVolume
10288,21691,1207,Sleeper Debris Heap,27500.0
10289,21693,1207,Basic Angel Vault,27500.0
10290,21694,1207,Standard Angel Vault,27500.0
10291,21695,1207,Fortified Angel Vault,27500.0
10292,21696,1207,Secure Angel Vault,27500.0
10293,21698,306,Angel Network Node,27500.0
10294,21699,306,Angel Network Hub,27500.0
10295,21700,306,Angel Network Nucleus,27500.0
10296,21701,306,Angel Network Nexus,27500.0
10297,21703,306,Guristas Network Node,27500.0
10298,21704,306,Guristas Network Hub,27500.0
10299,21705,306,Guristas Network Nucleus,27500.0
10300,21706,306,Guristas Network Nexus,27500.0
10301,21708,1207,Sleeper Data Log,27500.0
10302,21709,1207,Sleeper Data Registry,27500.0
10303,21710,1207,Sleeper Data Transcript,27500.0
10304,21711,1207,Sleeper Data Records,27500.0
10305,21713,1207,Talocan Data Log,27500.0
10306,21714,1207,Talocan Data Registry,27500.0
10307,21715,1207,Talocan Data Transcript,27500.0
10308,21716,1207,Talocan Data Records,27500.0
10309,21718,1217,Hacking,0.01
10310,21719,528,Sleeper Hyperbooster,0.1
10311,21720,528,Sleeper Thermal Regulator,0.1
10312,21721,528,Sleeper Heat Nullifying Coil,0.1
10313,21722,528,Sleeper Nanite Cluster,0.1
10314,21723,528,Sleeper Reintegration Control,0.1
10315,21724,528,Guristas Heavy Weapon Console,0.1
10316,21725,528,Guristas Medium Weapon Console,0.1
10317,21726,528,Guristas Light Weapon Console,0.1
10318,21727,528,Guristas Gravity Focuser,0.1
10319,21728,528,Guristas Graviton Hardening,0.1
10320,21729,528,Angel Advanced Trigger Mechanism,0.1
10321,21730,528,Angel Standard Trigger Mechanism,0.1
10322,21731,528,Angel Simple Trigger Mechanism,0.1
10323,21732,528,Angel Spatial Analyzer,0.1
10324,21733,528,Angel Dynamic Calibrator,0.1
10325,21734,283,Cattle,1.0
10326,21735,534,Loki Machedo,980000.0
10327,21736,526,Loki's DNA,0.1
10328,21739,526,Shady Acres Deed,0.1
10329,21740,85,Caldari Navy Antimatter Charge L,0.025
10330,21742,526,Black Mask,0.1
10331,21743,283,Nakyo Fukoren,1.0
10332,21744,383,Siege Artillery Sentry,1000.0
10333,21745,383,Siege Autocannon Sentry,1000.0
10334,21746,383,Siege Beam Laser Sentry,1000.0
10335,21747,383,Siege Pulse Laser Sentry,1000.0
10336,21748,383,Siege Railgun Sentry,1000.0
10337,21749,383,Siege Blaster Sentry,1000.0
10338,21754,523,COSMOS Minmatar Commander,19000000.0
10339,21755,523,COSMOS Minmatar Gist General,19000000.0
10340,21756,523,COSMOS Minmatar Gist Seraphim,19000000.0
10341,21757,523,COSMOS Minmatar Warlord,19000000.0
10342,21758,522,COSMOS Minmatar Angel,109000.0
10343,21759,522,COSMOS Minmatar Liquidator,109000.0
10344,21760,522,COSMOS Minmatar Marauder,109000.0
10345,21762,522,COSMOS Minmatar Predator,99000.0
10346,21763,522,COSMOS Minmatar Angel Centurion,109000.0
10347,21764,522,COSMOS Minmatar Angel Legionnaire,109000.0
10348,21765,522,COSMOS Minmatar Angel Scout,109000.0
10349,21766,522,COSMOS Minmatar Depredator,99000.0
10350,21767,520,COSMOS Minmatar Hijacker,21120.0
10351,21768,520,COSMOS Minmatar Impaler,16450.0
10352,21769,520,COSMOS Minmatar Hunter,19100.0
10353,21770,520,COSMOS Minmatar Nomad,17500.0
10354,21771,520,COSMOS Minmatar Outlaw,17400.0
10355,21772,520,COSMOS Minmatar Raider,16450.0
10356,21773,520,COSMOS Minmatar Rogue,22500.0
10357,21774,520,COSMOS Minmatar Ruffian,17660.0
10358,21775,520,COSMOS Minmatar Thug,26005.0
10359,21776,520,COSMOS Minmatar Non-Pirate Elite Frigate,17400.0
10360,21777,523,COSMOS Minmatar Non-Pirate Battleship,1080000.0
10361,21778,522,COSMOS Minmatar Non-Pirate Cruiser,96000.0
10362,21779,520,COSMOS Minmatar Arch Ambusher,16450.0
10363,21780,520,COSMOS Minmatar Arch Hunter,16450.0
10364,21781,520,COSMOS Minmatar Arch Impaler,16450.0
10365,21782,520,COSMOS Minmatar Arch Raider,16450.0
10366,21783,526,Unassembled Hybrid Weapons,5.0
10367,21784,526,Hybrid Weapon Assembly Instructions,0.5
10368,21786,533,Nugoeihuvi Operative,101000.0
10369,21787,533,Arms Dealer Incognito,101000.0
10370,21788,534,Bandit Arms Dealer,1080000.0
10371,21789,270,Sleeper Technology,0.01
10372,21790,270,Caldari Encryption Methods,0.01
10373,21791,270,Minmatar Encryption Methods,0.01
10374,21792,534,Bandit Jailor,1040000.0
10375,21793,526,Pansya's Head,0.1
10376,21794,534,Sanku Pansya,22000000.0
10377,21795,534,Pansya's Bodyguard,1040000.0
10378,21796,534,Black Mask Bandit,22000000.0
10382,21800,526,EMP Charge Components,1.0
10383,21801,526,Firewater,0.2
10384,21802,1209,Capital Shield Operation,0.01
10385,21803,1210,Capital Repair Systems,0.01
10386,21804,526,Rotgut,0.2
10388,21808,521,Punk ID Slice,0.1
10389,21809,521,Hacker ID Slice,0.1
10390,21810,521,Spy ID Slice,0.1
10391,21811,521,Sniper ID Slice,0.1
10392,21812,521,Ninja ID Slice,0.1
10393,21813,521,Mikado ID Slice,0.1
10394,21814,802,Elite Drone Parasite,1010000.0
10395,21815,886,Elite Drone AI,0.01
10396,21816,43,Tairei's Modified Cap Recharger,5.0
10397,21817,43,Raysere's Modified Cap Recharger,5.0
10398,21818,43,Ahremen's Modified Cap Recharger,5.0
10399,21819,43,Draclira's Modified Cap Recharger,5.0
10419,21839,474,Training Complex Passkey,0.1
10420,21840,677,Gallente Miner,22500.0
10421,21841,54,Gallente Mining Laser,5.0
10424,21845,185,Automated Coreli Training Vessel,24500.0
10425,21846,185,Automated Gisti Training Vessel,24500.0
10426,21847,185,Automated Corpii Training Vessel,24500.0
10427,21848,185,Automated Pithi Training Vessel,24500.0
10428,21849,185,Automated Centii Training Vessel,24500.0
10429,21850,283,Infected Refugees,1.0
10430,21851,526,Formula for Septicemic Agent,0.1
10431,21852,526,Sample of Septicemic Agent,0.5
10432,21853,62,Civilian Armor Repairer,5.0
10433,21854,142,Civilian Armor Repairer Blueprint,0.01
10434,21855,765,Civilian Expanded Cargohold,5.0
10435,21856,158,Civilian Expanded Cargohold Blueprint,0.01
10436,21857,46,1MN Civilian Afterburner,5.0
10437,21858,126,1MN Civilian Afterburner Blueprint,0.01
10438,21859,533,Cybertron,109000.0
10439,21860,816,Gregory Lerma,1080000.0
10440,21861,494,General Lafema,100000000.0
10441,21862,409,Karo Zulak's Insignia,0.1
10442,21867,772,Nova Heavy Assault Missile,0.015
10443,21868,166,Nova Heavy Assault Missile Blueprint,0.01
10444,21877,526,Okham's Head,0.1
10445,21878,526,Cracked Keycard,0.1
10446,21879,474,Repaired Keycard,0.1
10447,21880,526,Transputer Orb,2.0
10448,21881,533,Jihar Okham,109000.0
10449,21882,533,Okham's Cyber Thrall,109000.0
10451,21884,494,Old Nefantar Bunker,100000000.0
10452,21885,526,Caldari Navy Convoy Disposition File,0.1
10453,21886,534,The Black Viper,19000000.0
10454,21887,533,Nefantar Pilgrim,109000.0
10455,21888,744,Shield Command Mindlink,1.0
10456,21889,744,Information Command Mindlink,1.0
10457,21890,744,Skirmish Command Mindlink,1.0
10458,21891,306,Kutill's Storage Bin,27500.0
10459,21892,526,Hacker's Keycard,0.1
10460,21893,526,Kutill's Data Chip,0.1
10461,21894,83,Republic Fleet EMP L,0.025
10462,21896,83,Republic Fleet EMP M,0.0125
10463,21898,83,Republic Fleet EMP S,0.0025
10464,21900,83,Republic Fleet EMP XL,0.125
10465,21902,83,Republic Fleet Fusion L,0.025
10466,21904,83,Republic Fleet Fusion M,0.0125
10467,21906,83,Republic Fleet Fusion S,0.0025
10468,21908,83,Republic Fleet Fusion XL,0.125
10469,21910,83,Republic Fleet Nuclear L,0.025
10470,21912,83,Republic Fleet Nuclear M,0.0125
10471,21914,83,Republic Fleet Nuclear S,0.0025
10472,21916,83,Republic Fleet Nuclear XL,0.125
10473,21918,83,Republic Fleet Phased Plasma L,0.025
10474,21920,83,Republic Fleet Phased Plasma XL,0.125
10475,21922,83,Republic Fleet Phased Plasma M,0.0125
10476,21924,83,Republic Fleet Phased Plasma S,0.0025
10477,21926,83,Republic Fleet Proton L,0.025
10478,21928,83,Republic Fleet Proton M,0.0125
10479,21930,526,Sealed Case of GI Paradise Missiles,250.0
10480,21931,83,Republic Fleet Proton S,0.0025
10481,21933,83,Republic Fleet Proton XL,0.125
10482,21935,83,Republic Fleet Titanium Sabot L,0.025
10483,21937,83,Republic Fleet Titanium Sabot M,0.0125
10484,21939,83,Republic Fleet Titanium Sabot S,0.0025
10485,21941,83,Republic Fleet Titanium Sabot XL,0.125
10486,21943,535,Amarr Factory Outpost Platform Blueprint,0.01
10487,21944,535,Caldari Research Outpost Platform Blueprint,0.01
10488,21945,535,Gallente Administrative Outpost Platform Blueprint,0.01
10489,21946,535,Minmatar Service Outpost Platform Blueprint,0.01
10490,21947,536,Structure Construction Parts,3000.0
10491,21948,447,Structure Construction Parts Blueprint,0.01
10492,21949,536,Structure Hangar Array,3000.0
10493,21950,447,Structure Hangar Array Blueprint,0.01
10494,21951,536,Structure Storage Bay,3000.0
10495,21952,447,Structure Storage Bay Blueprint,0.01
10496,21953,536,Structure Laboratory,3000.0
10497,21954,447,Structure Laboratory Blueprint,0.01
10498,21955,536,Structure Factory,3000.0
10499,21956,447,Structure Factory Blueprint,0.01
10500,21957,536,Structure Repair Facility,3000.0
10501,21958,447,Structure Repair Facility Blueprint,0.01
10502,21959,536,Structure Reprocessing Plant,3000.0
10503,21960,447,Structure Reprocessing Plant Blueprint,0.01
10504,21961,536,Structure Docking Bay,3000.0
10505,21962,447,Structure Docking Bay Blueprint,0.01
10506,21963,536,Structure Market Network,3000.0
10507,21964,447,Structure Market Network Blueprint,0.01
10508,21965,536,Structure Medical Center,3000.0
10509,21966,447,Structure Medical Center Blueprint,0.01
10510,21967,536,Structure Office Center,3000.0
10511,21968,447,Structure Office Center Blueprint,0.01
10512,21969,536,Structure Mission Network,3000.0
10513,21970,447,Structure Mission Network Blueprint,0.01
10514,21971,526,Broken ComLink Scanner,2.0
10515,21972,533,Machul Mu'Shabba,96000.0
10516,21973,526,Machul's Head,0.1
10517,21974,562,Outlaw Arrogator,15001.0
10518,21975,562,Outlaw Imputor,16120.0
10519,21976,562,Outlaw Infiltrator,20250.0
10520,21977,562,Outlaw Invader,20250.0
10521,21978,562,Outlaw Despoiler,20400.0
10522,21979,562,Outlaw Saboteur,20400.0
10523,21980,562,Outlaw Plunderer,19700.0
10524,21981,562,Outlaw Wrecker,16500.0
10525,21982,562,Outlaw Destructor,19700.0
10526,21983,562,Outlaw Demolisher,16500.0
10527,21984,561,Gunslinger Silencer,107000.0
10528,21985,561,Gunslinger Ascriber,96000.0
10529,21986,561,Gunslinger Killer,92000.0
10530,21987,561,Gunslinger Murderer,101000.0
10531,21988,800,Ace Arrogator,15001.0
10532,21989,800,Ace Imputor,16120.0
10533,21990,800,Ace Infiltrator,20250.0
10534,21991,800,Ace Invader,20250.0
10535,21992,800,Ace Despoiler,20400.0
10536,21993,800,Ace Saboteur,20400.0
10537,21994,800,Ace Plunderer,19700.0
10538,21995,800,Ace Wrecker,16500.0
10539,21996,800,Ace Destructor,19700.0
10540,21997,800,Ace Demolisher,16500.0
10541,21998,798,Deuce Silencer,107000.0
10542,21999,798,Deuce Ascriber,96000.0
10543,22000,798,Deuce Killer,92000.0
10544,22001,563,Bandit Gatherer,16500.0
10545,22002,563,Bandit Ferrier,19700.0
10546,22003,563,Bandit Loader,16500.0
10547,22004,563,Bandit Courier,101000.0
10548,22005,550,Cyber Hijacker,21120.0
10549,22006,550,Cyber Rogue,22500.0
10550,22007,550,Cyber Outlaw,17400.0
10551,22008,550,Cyber Thug,26005.0
10552,22009,550,Cyber Ruffian,17660.0
10553,22010,550,Cyber Nomad,17500.0
10554,22011,550,Cyber Ambusher,19100.0
10555,22012,550,Cyber Raider,16450.0
10556,22013,550,Cyber Hunter,19100.0
10557,22014,550,Cyber Impaler,16450.0
10558,22015,789,Psycho Hijacker,21120.0
10559,22016,789,Psycho Rogue,22500.0
10560,22017,789,Psycho Outlaw,17400.0
10561,22018,789,Psycho Thug,26005.0
10562,22019,789,Psycho Ruffian,17660.0
10563,22020,789,Psycho Nomad,17500.0
10564,22021,789,Psycho Ambusher,19100.0
10565,22022,789,Psycho Raider,16450.0
10566,22023,789,Psycho Hunter,19100.0
10567,22024,789,Psycho Impaler,16450.0
10568,22025,554,Degenerate Harvester,19100.0
10569,22026,554,Degenerate Gatherer,16450.0
10570,22027,554,Degenerate Ferrier,19100.0
10571,22028,554,Degenerate Loader,16450.0
10572,22029,563,Bandit Harvester,19700.0
10573,22030,526,Destroyed ComLink Scanner,2.0
10574,22031,494,ComLink Scanner,100000000.0
10575,22032,306,Podded Pilot,1200.0
10576,22033,526,Republic Pilot,1.0
10577,22035,526,Body Bag,1.0
10578,22036,526,Republic Fleet Deserter,1.0
10579,22037,526,Republic Repair Kit,1.0
10580,22038,526,Norak Pakkul's DNA,0.1
10581,22039,494,Hiding Hole,100000000.0
10582,22040,534,Republic Deserter,19000000.0
10583,22041,534,Norak Pakkul,19000000.0
10584,22042,533,Pakkul's Thugs,109000.0
10585,22043,255,Tactical Weapon Reconfiguration,0.01
10586,22044,526,Vat of Aqua Regia Acid,500.0
10587,22045,526,Remains of Thukker Pest,1.0
10588,22046,526,DNA Samples of Republic Commandos,0.1
10589,22047,494,Special Forces Command Post,100000000.0
10590,22048,534,Thukker Nomad Chief,19000000.0
10591,22049,526,REF Insignia,0.1
10592,22052,533,REF Pilot,96000.0
10593,22053,185,Automated Centii Keyholder,24500.0
10594,22054,526,Thukker Loot,10.0
10595,22055,526,Motherload Bomb,380.0
10596,22056,526,Rebel Biomass,0.1
10597,22057,533,Roaming Rebel,96000.0
10598,22058,533,Thukker Scavenger,96000.0
10599,22059,494,Small Rebel Base,100000000.0
10600,22060,526,Frozen Livers,10.0
10601,22061,306,Ship Wreckage,100000000.0
10602,22062,526,Mangled Corpses,1.0
10603,22063,526,Empty Data Chip,0.1
10604,22064,226,Indestructible Radio Telescope,100000000.0
10605,22067,283,Ambassador Hugo Farin,3.0
10606,22068,306,Amarr Workers' Quarters,100000000.0
10607,22069,283,Inspector Layna Whizon,2.0
10608,22072,306,Ship Wreckage2,100000000.0
10609,22073,526,Bono Zakan Corpse,1.0
10610,22074,526,Gist Database Codes,1.0
10611,22075,534,Arrak Nutan,19000000.0
10612,22076,533,Huriki Vunau,101000.0
10613,22077,526,Encoded Gurista Intelligence Dossier,0.1
10614,22078,526,Modified Laser Rifles,2.0
10615,22079,534,Kael Nutan,19000000.0
10616,22080,526,TX-890 Polytextile Fabric,1.0
10618,22082,533,Jerpam Hollek,101000.0
10619,22083,526,Jerpam Hollek's Head,0.1
10620,22084,306,Ship Carcass,100000000.0
10621,22085,283,Injured Slaves,3.0
10622,22086,816,Freedom Command Ship,850000.0
10623,22087,526,Ancient Vherokior Medallion,0.1
10624,22088,533,Roark,92000.0
10625,22089,283,Lucia Deep,0.1
10626,22091,533,Sleeban Iratur,96000.0
10627,22092,527,Honim Iratur,16500.0
10628,22093,527,Umeld Iratur,16500.0
10629,22094,533,Garp Soolim,92000.0
10630,22095,521,Garp Soolim's ID Tag,0.1
10631,22096,526,Hraldar's Sculpture,5.0
10632,22097,534,Bazeri Palen,19000000.0
10633,22098,494,Bastion Museum,100000000.0
10634,22099,526,Telligman's Stone,180.0
10635,22100,526,Namian's Artifacts,10.0
10636,22101,526,ST 58 Memory Chip,0.1
10637,22102,526,ST 59 Memory Chip,0.1
10638,22103,526,ST 60 Memory Chip,0.1
10639,22104,533,ST 60,60.0
10640,22105,533,ST 59,60.0
10641,22106,527,ST 58,60.0
10642,22107,300,Mid-grade Crystal Alpha,1.0
10643,22108,300,Mid-grade Crystal Beta,1.0
10644,22109,300,Mid-grade Crystal Delta,1.0
10645,22110,300,Mid-grade Crystal Epsilon,1.0
10646,22111,300,Mid-grade Crystal Gamma,1.0
10647,22112,300,Mid-grade Crystal Omega,1.0
10648,22113,300,Mid-grade Halo Alpha,1.0
10649,22114,300,Mid-grade Halo Beta,1.0
10650,22115,300,Mid-grade Halo Delta,1.0
10651,22116,300,Mid-grade Halo Epsilon,1.0
10652,22117,300,Mid-grade Halo Gamma,1.0
10653,22118,300,Mid-grade Halo Omega,1.0
10654,22119,300,Mid-grade Amulet Alpha,1.0
10655,22120,300,Mid-grade Amulet Beta,1.0
10656,22121,300,Mid-grade Amulet Delta,1.0
10657,22122,300,Mid-grade Amulet Epsilon,1.0
10658,22123,300,Mid-grade Amulet Gamma,1.0
10659,22124,300,Mid-grade Amulet Omega,1.0
10660,22125,300,Mid-grade Snake Alpha,1.0
10661,22126,300,Mid-grade Snake Beta,1.0
10662,22127,300,Mid-grade Snake Delta,1.0
10663,22128,300,Mid-grade Snake Epsilon,1.0
10664,22129,300,Mid-grade Snake Gamma,1.0
10665,22130,300,Mid-grade Snake Omega,1.0
10666,22131,300,Mid-grade Talisman Alpha,1.0
10667,22133,300,Mid-grade Talisman Beta,1.0
10668,22134,300,Mid-grade Talisman Delta,1.0
10669,22135,300,Mid-grade Talisman Epsilon,1.0
10670,22136,300,Mid-grade Talisman Gamma,1.0
10671,22137,300,Mid-grade Talisman Omega,1.0
10672,22138,306,Minmatar Prison_Mission,100000000.0
10673,22139,283,Kardimo Palettan,3.0
10674,22140,526,Tri-Vitoc,0.5
10675,22141,526,Finger Bone,0.1
10676,22142,526,Prophecy Virus,0.1
10677,22143,283,Freed Pet Slaves,1.0
10678,22144,526,Sadry Damoklet's Head,0.1
10679,22145,494,Refitted Bestower,100000000.0
10680,22146,526,Forged Waypoint Logs,0.1
10681,22148,803,Searcher Drone_MISSION Spawn,60.0
10682,22149,526,Searcher Drone's Memory Chip,0.1
10683,22150,306,Ship Wreckage3,100000000.0
10684,22151,526,Yttora's Corpse,1.0
10685,22152,526,ID Card Generator,2.0
10686,22153,534,Ketta Tommin,19000000.0
10687,22154,534,Choiji the Vanquisher,22000000.0
10688,22155,526,Sispur's Security Camera Logs,0.1
10689,22156,494,Sispur Estate Control Tower,1150.0
10690,22157,474,Sispur Estate Keycard,0.1
10691,22158,494,Damaged Portal,100000000.0
10692,22159,526,Mysterious Portal Parts,1.0
10693,22160,533,Famon Gurch,109000.0
10694,22161,494,Gisti Repair Station,100000000.0
10695,22162,526,Runic Tablet,0.1
10696,22163,526,Patrenn's Stash,300.0
10697,22164,526,Navy Issue Amplifier,200.0
10698,22165,526,Custom-made Antenna,200.0
10699,22166,526,Portable Power Generator,10.0
10700,22167,526,Broken Science Equipment,1.0
10701,22168,306,Republic Navy Container,2750.0
10702,22171,533,Angel Scavenger,109000.0
10703,22172,273,TEST Drone Skill,0.01
10704,22173,283,The Infiltrator,1.0
10705,22174,526,Blue Box,0.1
10706,22175,538,Data Analyzer I,5.0
10707,22176,917,Data Analyzer I Blueprint,0.01
10708,22177,538,Relic Analyzer I,5.0
10709,22178,917,Relic Analyzer I Blueprint,0.01
10713,22182,494,Barou Lardoss's Iteron,100000000.0
10714,22184,494,Gallente Miner,22500.0
10715,22185,517,Cosmos Tristan,26500.0
10716,22186,517,Wenda Lamort,26500.0
10717,22187,517,Jaak Rozake,26500.0
10718,22188,517,Beteux Maron,26500.0
10720,22190,517,Demi Lazerus's Punisher,28600.0
10721,22191,517,Nikmar Jyran's Punisher,28600.0
10722,22192,517,Taspar Zolankor's Punisher,28600.0
10723,22193,517,Cosmos Kestrel,19700.0
10724,22194,521,Minmatar Republic Narcotic Officer's Tag,0.1
10725,22195,517,Peeta Waikon's Kestrel,19700.0
10726,22196,517,Rokuza Taman's Kestrel,19700.0
10727,22197,517,Vaktan Sido's Kestrel,19700.0
10728,22201,474,Uni-Dimensional Algorithm Code,0.1
10729,22203,521,Angel Drug Addict Tag,0.1
10730,22204,521,Red Hammer's Personal Effects,10.0
10731,22205,526,Godun Sakt's Diamond Drill,10.0
10732,22206,526,Blood Sample,0.1
10733,22207,526,Analyzed Blood Sample,0.1
10734,22208,283,Prostitute,1.0
10735,22209,283,Refugee,3.0
10736,22210,283,Cloned SOE officer,1.0
10737,22211,526,Angel Cartel Computer Hardware,2.0
10738,22214,526,Godun Sakt's Questionable Holoreel,0.5
10739,22217,526,Strange Construction Blocks,4.0
10740,22218,526,Drug Delivery Package,10.0
10741,22219,526,Replacement Laboratory Equipment,1.0
10742,22220,526,Mind-Altering Drugs,1.0
10743,22221,517,Cosmos Scorpion,1040000.0
10744,22222,314,Classified Report - Station Defenses,0.1
10745,22223,306,Guristas Officer's Quarters Mission Spy Stash,100000000.0
10746,22225,1207,Sleeper Data Storage,27500.0
10747,22226,1207,Sleeper Debris Piece,27500.0
10748,22227,316,Armored Warfare Link - Rapid Repair I,60.0
10749,22228,316,Siege Warfare Link - Shield Efficiency I,60.0
10750,22229,464,Ice Harvester II,5.0
10751,22230,490,Ice Harvester II Blueprint,0.01
10752,22231,526,Recruitment Center Data Log,0.1
10753,22232,494,Angel Information Center,100000000.0
10754,22233,533,Vanir Makono,109000.0
10755,22234,526,Vanir Makono's DNA,0.1
10756,22235,534,Red Hammer,19000000.0
10757,22236,527,Angel Drug Addict,19100.0
10758,22237,533,Angel Thief,109000.0
10759,22238,534,Minmatar Republic Narcotics Officer 3rd Rank,1080000.0
10760,22239,533,Minmatar Republic Narcotics Officer 2nd Rank,99000.0
10761,22240,527,Minmatar Republic Narcotics Officer 1st Rank,16450.0
10762,22241,494,Deserted Nefantar Bunker,100000000.0
10763,22242,268,Capital Ship Construction,0.01
10764,22246,534,Minmatar Republic Narcotics Deputy,19000000.0
10765,22247,306,Nefantar Debris II,27500.0
10766,22248,526,Ancient Nefantar Sculpture,5.0
10767,22249,526,Lagaster Malotoff's Tag,0.1
10768,22250,533,Lagaster Malotoff,109000.0
10769,22253,533,Rekker Malkun,118000.0
10770,22254,526,Rekker's Keycard,0.1
10771,22255,520,COSMOS Amarr Seeker,24398.0
10772,22256,520,COSMOS Amarr Collector,28100.0
